Tweet:lihat magnus chase ... lihat price tag ... ummmmmm ... im fine ... yas ... ok ... 	 ReaderName:maya_มะยๅ 	 ReaderScreenName:mypxckyyy 	 ReaderId:261068778 	 userLocation:my cave 	 FollowersCount:464 	 FriendsCount:245 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-27 03:09:19 
Tweet:Read &gt;&gt; https://t.co/ASHZxFDvxj #0298 Magnus Chase #1 - THE SWORD OF SUMMER - By Rick Riordan -  MP3 CD Audiobook https://t.co/vMLl9kRSHh 	 ReaderName:Read This Book 	 ReaderScreenName:EM_NU_BP 	 ReaderId:3241698066 	 userLocation:USA 	 FollowersCount:49 	 FriendsCount:28 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-21 02:02:10 
Tweet:I'm literally desperate to get my hands on a copy of Magnus Chase but I'm broke af :( 	 ReaderName:️♛Dia♛ 	 ReaderScreenName:goldenjisoo 	 ReaderId:1628220854 	 userLocation:#blacklivesmatter 	 FollowersCount:804 	 FriendsCount:406 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-21 01:58:29 
Tweet:@camphalfblood is Magnus Chase related to Annabeth? 	 ReaderName:Arielle 	 ReaderScreenName:ArielleTheGreat 	 ReaderId:2253586315 	 userLocation:Listen to PERFECT on spotify 	 FollowersCount:338 	 FriendsCount:230 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-21 01:55:47 
Tweet:RT @howtophil: Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer https://t.co/ATXdacUuUn 	 ReaderName:followmytweet 	 ReaderScreenName:followmytweet 	 ReaderId:15675175 	 userLocation:Here. 	 FollowersCount:1124 	 FriendsCount:230 	 CreatedTime:False 	 Retweeted:7 	 RetweetCount:2015-10-21 01:33:27 
Tweet:Goes to Target to pick up a copy of Magnus Chase since I'm already out and have been meaning to do this. 	 ReaderName:Sassbel Lhant @ AUSA 	 ReaderScreenName:SpPandaaa 	 ReaderId:35593136 	 userLocation:NJ, USA 	 FollowersCount:310 	 FriendsCount:202 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-21 01:27:17 
Tweet:Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer https://t.co/ATXdacUuUn 	 ReaderName:HowToPhil 	 ReaderScreenName:howtophil 	 ReaderId:198030880 	 userLocation:Kalamazoo, MI 	 FollowersCount:6287 	 FriendsCount:83 	 CreatedTime:False 	 Retweeted:7 	 RetweetCount:2015-10-21 01:27:15 
Tweet:RT @Kateywrites: My 10 yo is losing her mind at the chance to win signed copies of #MagnusChase from @camphalfblood &amp; @nymediaworks! https:… 	 ReaderName:Julie Gribble 	 ReaderScreenName:JulieGribbleNYC 	 ReaderId:19089862 	 userLocation:NYC - Tribeca 	 FollowersCount:941 	 FriendsCount:1352 	 CreatedTime:False 	 Retweeted:2 	 RetweetCount:2015-10-21 01:12:58 
Tweet:u know what's gonna suck abt finishing magnus chase is no more sam 	 ReaderName:diva 	 ReaderScreenName:shsldiva 	 ReaderId:2261065130 	 userLocation:she/her 	 FollowersCount:115 	 FriendsCount:28 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-21 01:11:04 
Tweet:Got my signed copy of Magnus Chase today!!! @camphalfblood https://t.co/3Ll9RY6VmG 	 ReaderName:Samantha Webb 	 ReaderScreenName:sammmwebb_ 	 ReaderId:3541934474 	 userLocation: 	 FollowersCount:36 	 FriendsCount:146 	 CreatedTime:False 	 Retweeted:2 	 RetweetCount:2015-10-21 01:05:33 
Tweet:#Books - Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer - https://t.co/9UOyQtRZ0V https://t.co/0whMuN6rDE 	 ReaderName:Press Today 	 ReaderScreenName:breaking_news88 	 ReaderId:31884877 	 userLocation: 	 FollowersCount:11411 	 FriendsCount:177 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-21 00:48:36 
Tweet:I don't even feel like reading magnus chase tbh... not yet. 	 ReaderName:Dayana 	 ReaderScreenName:starlitpompeii 	 ReaderId:31500932 	 userLocation:42 Wallaby Way, Sydney 	 FollowersCount:417 	 FriendsCount:305 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-21 00:15:42 
Tweet:this book should have been named magnus chase and the quest for falafel 	 ReaderName:madeline. 	 ReaderScreenName:mcomeauxx 	 ReaderId:469745260 	 userLocation: 	 FollowersCount:126 	 FriendsCount:108 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-21 00:10:00 
Tweet:Magnus Chase and the gods of Asgard: The Sword of Summer https://t.co/BWk9QeH202 https://t.co/ARAPnwYtzW 	 ReaderName:Birdie Ann 	 ReaderScreenName:cookiemasterb 	 ReaderId:927375408 	 userLocation:Middle of Nowhere, West Texas 	 FollowersCount:354 	 FriendsCount:737 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-21 00:00:20 
Tweet:RT @HarvardBooks: Signed #MagnusChase by @camphalfblood @DisneyHyperion. We can ship throughout U.S.! http://t.co/mcZdMpytPe http://t.co/9G… 	 ReaderName:life in words 	 ReaderScreenName:camilaRM27 	 ReaderId:536522810 	 userLocation:Bogota\Colombia  	 FollowersCount:85 	 FriendsCount:214 	 CreatedTime:False 	 Retweeted:52 	 RetweetCount:2015-10-20 23:43:17 
Tweet:My 10 yo is losing her mind at the chance to win signed copies of #MagnusChase from @camphalfblood &amp; @nymediaworks! https://t.co/HUVgBJEMbV 	 ReaderName:Katey HauntedHowes 	 ReaderScreenName:Kateywrites 	 ReaderId:2289920610 	 userLocation:NJ 	 FollowersCount:2360 	 FriendsCount:1904 	 CreatedTime:False 	 Retweeted:2 	 RetweetCount:2015-10-20 23:39:15 
Tweet:SO ANOTHER PACKAGE CAME TODAY &amp; I OPENED IT WITH MY EYES CLOSE SAYING MAGNUS CHASE OVER &amp; OVER &amp; WHEN I OPENED MY EYES IT WAS GREEK HEROES!! 	 ReaderName:Melissa 	 ReaderScreenName:Brooklyn_Newsie 	 ReaderId:2223209961 	 userLocation:Camp Half-Blood 	 FollowersCount:251 	 FriendsCount:741 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 23:17:23 
Tweet:RT @HarvardBooks: Signed #MagnusChase by @camphalfblood @DisneyHyperion. We can ship throughout U.S.! http://t.co/mcZdMpytPe http://t.co/9G… 	 ReaderName:Nichole 	 ReaderScreenName:Coley_A_P 	 ReaderId:3585955032 	 userLocation: 	 FollowersCount:46 	 FriendsCount:172 	 CreatedTime:False 	 Retweeted:52 	 RetweetCount:2015-10-20 23:17:10 
Tweet:Set de fotos: sabertooth-raccoon: I finally finished reading Magnus Chase!! What a wonderful book, and the... https://t.co/kxfXc1EBnB 	 ReaderName:Irene  	 ReaderScreenName:Irene__Smile 	 ReaderId:266063765 	 userLocation:Wonderland 	 FollowersCount:685 	 FriendsCount:1306 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 23:07:17 
Tweet:Rick Riordan: 'I've loved mythology since I was a child. They were my gateway into reading, and writing!' https://t.co/lYObL9SCZ1 	 ReaderName:Adam Maxwell 	 ReaderScreenName:LostBookshop 	 ReaderId:263786496 	 userLocation:Northumberland 	 FollowersCount:6225 	 FriendsCount:6799 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 23:04:32 
Tweet:RT @cursedbythegods: Flowers are cool yes but percy jackson's greek heroes??? Magnus chase and the sword of summer??? Books??? Give the gir… 	 ReaderName:— 	 ReaderScreenName:xheiina 	 ReaderId:358668744 	 userLocation:ot7 	 FollowersCount:971 	 FriendsCount:148 	 CreatedTime:False 	 Retweeted:19 	 RetweetCount:2015-10-20 22:51:19 
Tweet:RT @cursedbythegods: Flowers are cool yes but percy jackson's greek heroes??? Magnus chase and the sword of summer??? Books??? Give the gir… 	 ReaderName:clovis 	 ReaderScreenName:MINHE0L 	 ReaderId:155185055 	 userLocation:f(샤이니 엑소 레드벨벳) 	 FollowersCount:1461 	 FriendsCount:841 	 CreatedTime:False 	 Retweeted:19 	 RetweetCount:2015-10-20 22:29:57 
Tweet:everyone in school is reading magnus chase

got it but im not reading it 	 ReaderName:weed pumpkin 	 ReaderScreenName:LordAcrips 	 ReaderId:1937465666 	 userLocation:New Jersey, USA 	 FollowersCount:427 	 FriendsCount:214 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 21:24:18 
Tweet:#TopBooks #10: Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer https://t.co/iDzhJlrIuX 	 ReaderName:Happy Baby and More 	 ReaderScreenName:BabyStuffnMore 	 ReaderId:334074550 	 userLocation: 	 FollowersCount:527 	 FriendsCount:586 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 21:09:04 
Tweet:#TopBooks #10: Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer https://t.co/kjBXSXacVh 	 ReaderName:Funny Videos 2Day 	 ReaderScreenName:FunnyVideos2Day 	 ReaderId:334729366 	 userLocation: 	 FollowersCount:1938 	 FriendsCount:1685 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 21:09:03 
Tweet:Starting Magnus Chase now. I'll be live tweeting my reaction under the tag #readingmagnuschase 	 ReaderName:Katie Noelle 	 ReaderScreenName:Katienoelle127 	 ReaderId:885878880 	 userLocation: 	 FollowersCount:5 	 FriendsCount:42 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 21:02:17 
Tweet:Enter for a chance to win a copy of Magnus Chase and the Gods of Asgard: https://t.co/eubtb1RPEA 	 ReaderName:ND State Library 	 ReaderScreenName:NDStateLibrary 	 ReaderId:82623893 	 userLocation:Capitol Grounds, Bismarck, ND 	 FollowersCount:1778 	 FriendsCount:1077 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 21:00:09 
Tweet:RT @MCPL_Libraries: Love Percy Jackson? Check out this trailer for @camphalfblood's newest book: The Sword of Summer  https://t.co/AhC9fm0a… 	 ReaderName:Ray R. 	 ReaderScreenName:LHRoadkill 	 ReaderId:15830412 	 userLocation:DC/Balto Metro Area  	 FollowersCount:834 	 FriendsCount:581 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-20 20:49:51 
Tweet:Love Percy Jackson? Check out this trailer for @camphalfblood's newest book: The Sword of Summer  https://t.co/AhC9fm0ady 	 ReaderName:MCPL 	 ReaderScreenName:MCPL_Libraries 	 ReaderId:41903059 	 userLocation:Montgomery County, Maryland 	 FollowersCount:3632 	 FriendsCount:1261 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-20 20:40:49 
Tweet:New Releases in Children's eBooks
#1: Magnus Chase and the Gods of Asgard, Boo...
https://t.co/ZdPGtyZtFS #Kindle https://t.co/dCkTAr9NJt 	 ReaderName:KdlAzUS.bot 	 ReaderScreenName:KdlAzUS 	 ReaderId:2331697897 	 userLocation:Tokyo 	 FollowersCount:3232 	 FriendsCount:3475 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 20:36:31 
Tweet:RT @maureenkeavy: Things I still don't have because of lack of funds: Harry Potter Illustrated &amp; Magnus Chase. *cri* 	 ReaderName:Bonnie 	 ReaderScreenName:bonniez3244 	 ReaderId:2350682976 	 userLocation: 	 FollowersCount:125 	 FriendsCount:184 	 CreatedTime:False 	 Retweeted:4 	 RetweetCount:2015-10-20 20:31:25 
Tweet:Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer - $10.80 https://t.co/EgVyIoSjqg 	 ReaderName:My Busy Kids 	 ReaderScreenName:mybusykids 	 ReaderId:2924932429 	 userLocation: 	 FollowersCount:2041 	 FriendsCount:1486 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-20 20:29:31 
Tweet:RT @cursedbythegods: Flowers are cool yes but percy jackson's greek heroes??? Magnus chase and the sword of summer??? Books??? Give the gir… 	 ReaderName:Anna Marie 	 ReaderScreenName:anna_giske 	 ReaderId:3558615917 	 userLocation:Ålesund, Norge 	 FollowersCount:20 	 FriendsCount:55 	 CreatedTime:False 	 Retweeted:19 	 RetweetCount:2015-10-20 20:27:41 
Tweet:ALSO i started the magnus chase book (despite... not having read the heroes of olympus series...) and i'm SUPER enjoying it so far. 	 ReaderName:Tatiana Maria 	 ReaderScreenName:ifonlynotnever 	 ReaderId:218724187 	 userLocation:nyc 	 FollowersCount:60 	 FriendsCount:209 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 20:11:07 
Tweet:I GOT IT. I GOT IT. I GOT IT.
I FINALLY GOT MAGNUS CHASE!!!
NO WORDS CAN DESCRIBE HOW HAPPY I AM… https://t.co/FB7CZtkEJy 	 ReaderName:Luther J. Kanso 	 ReaderScreenName:LutherJKanso 	 ReaderId:492520209 	 userLocation:Camp Half-Blood 	 FollowersCount:3286 	 FriendsCount:3336 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 20:02:13 
Tweet:#nnewtoys #onlynew #6: Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer: M... https://t.co/3LPlqxLwIL #bestsellers #check 	 ReaderName:Sarah Diel Hughes 	 ReaderScreenName:camibeth33 	 ReaderId:50848083 	 userLocation:Gays, Illinois  	 FollowersCount:9527 	 FriendsCount:870 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 19:58:04 
Tweet:RT @maureenkeavy: Things I still don't have because of lack of funds: Harry Potter Illustrated &amp; Magnus Chase. *cri* 	 ReaderName:Clarissa 	 ReaderScreenName:ABClarissa 	 ReaderId:277399200 	 userLocation:Nederland 	 FollowersCount:101 	 FriendsCount:181 	 CreatedTime:False 	 Retweeted:4 	 RetweetCount:2015-10-20 19:38:11 
Tweet:RT @UlyssesPress: What was so special about the Vikings’ ships? Find out in https://t.co/4kwgbpRlFP @PeterAperlo #UMCGAC #magnuschase 	 ReaderName:Peter Aperlo 	 ReaderScreenName:PeterAperlo 	 ReaderId:2531217042 	 userLocation: 	 FollowersCount:144 	 FriendsCount:357 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-20 19:01:50 
Tweet:@camphalfblood I love this Books💙 ( #BlueHeartForPercy) I can't wait for Magnus Chase to come to Germany. https://t.co/aBd8tvoJRp 	 ReaderName:Nathii ♡ 	 ReaderScreenName:Nathi_A5 	 ReaderId:3230421712 	 userLocation: 	 FollowersCount:3 	 FriendsCount:5 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 19:01:42 
Tweet:Instead of "Magnus Chase and the Gods of Asgard", #RickRiordan should have titled it "The Adventures of Kurt Cobain and Cosmo the Direwolf". 	 ReaderName:Le Williams 	 ReaderScreenName:TheDK220 	 ReaderId:1490713039 	 userLocation: 	 FollowersCount:63 	 FriendsCount:311 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 18:58:12 
Tweet:RT @maureenkeavy: Things I still don't have because of lack of funds: Harry Potter Illustrated &amp; Magnus Chase. *cri* 	 ReaderName:J.J. 	 ReaderScreenName:JJ_24_ 	 ReaderId:3369321801 	 userLocation:Atlanta, GA 	 FollowersCount:128 	 FriendsCount:864 	 CreatedTime:False 	 Retweeted:4 	 RetweetCount:2015-10-20 18:40:28 
Tweet:RT @maureenkeavy: Things I still don't have because of lack of funds: Harry Potter Illustrated &amp; Magnus Chase. *cri* 	 ReaderName:Jiiiiihhh 	 ReaderScreenName:JiixBooks 	 ReaderId:2724877154 	 userLocation: “Second star to the right”   	 FollowersCount:281 	 FriendsCount:842 	 CreatedTime:False 	 Retweeted:4 	 RetweetCount:2015-10-20 18:39:06 
Tweet:Things I still don't have because of lack of funds: Harry Potter Illustrated &amp; Magnus Chase. *cri* 	 ReaderName:MaurSCREAMspooky 	 ReaderScreenName:maureenkeavy 	 ReaderId:1301944724 	 userLocation: 	 FollowersCount:5067 	 FriendsCount:575 	 CreatedTime:False 	 Retweeted:4 	 RetweetCount:2015-10-20 18:36:22 
Tweet:What was so special about the Vikings’ ships? Find out in https://t.co/4kwgbpRlFP @PeterAperlo #UMCGAC #magnuschase 	 ReaderName:Ulysses Press 	 ReaderScreenName:UlyssesPress 	 ReaderId:95539372 	 userLocation:Berkeley, CA 	 FollowersCount:2261 	 FriendsCount:616 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-20 18:25:54 
Tweet:#Books - Magnus Chase and the Gods of Asgard, Book 1: The Sword of Summer - https://t.co/9UOyQtRZ0V https://t.co/pdR5CzQeZY 	 ReaderName:Press Today 	 ReaderScreenName:breaking_news88 	 ReaderId:31884877 	 userLocation: 	 FollowersCount:11411 	 FriendsCount:177 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 18:21:56 
Tweet:The newest Rick Riordan book is here! And it is getting rave reviews! MAGNUS CHASE — Official Trailer https://t.co/FIYbSj3Abl via @YouTube 	 ReaderName:McCracken Library 	 ReaderScreenName:MCLibrary735 	 ReaderId:3893621712 	 userLocation: 	 FollowersCount:16 	 FriendsCount:39 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 18:18:25 
Tweet:GIRL IN FRONT IF ME IN HP READING MAGNUS CHASE 👀👀👀👀 	 ReaderName:mad 	 ReaderScreenName:rornangod 	 ReaderId:1348157448 	 userLocation:maddi | jason grace's hoe 	 FollowersCount:165 	 FriendsCount:141 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 18:06:09 
Tweet:Time to start on Magnus Chase 	 ReaderName:Eq 	 ReaderScreenName:Equrrah 	 ReaderId:1296507373 	 userLocation:lost in the sauce 	 FollowersCount:200 	 FriendsCount:131 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 18:03:00 
Tweet:Win a copy of MAGNUS CHASE AND THE GODS OF ASGARD by Rick Riordan at https://t.co/STJcfmWsZm!  https://t.co/WmCoUYaXLn 	 ReaderName:Christina 	 ReaderScreenName:musicbookworm9 	 ReaderId:3960221234 	 userLocation: 	 FollowersCount:3 	 FriendsCount:27 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 17:49:34 
Tweet:RT @cursedbythegods: Flowers are cool yes but percy jackson's greek heroes??? Magnus chase and the sword of summer??? Books??? Give the gir… 	 ReaderName:antonia tiny dixon 	 ReaderScreenName:de_anna_minnie 	 ReaderId:298190297 	 userLocation: 	 FollowersCount:1509 	 FriendsCount:292 	 CreatedTime:False 	 Retweeted:19 	 RetweetCount:2015-10-20 17:42:29 
Tweet:reading list:
• finish the martian reread
• finish washington's secret 6
• finish magnus chase
• read that huge hamilton bio + hate myself 	 ReaderName:riley laurens 	 ReaderScreenName:markswatneys 	 ReaderId:3145521782 	 userLocation:she/her • 16 • aro ace 	 FollowersCount:581 	 FriendsCount:146 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 17:21:22 
Tweet:those were the only Magnus chase drafts I didn't delete so yh 	 ReaderName:havilliard nagiinaa 	 ReaderScreenName:PRlNCEKAl 	 ReaderId:324029324 	 userLocation:{also @rhaegardied} 	 FollowersCount:2661 	 FriendsCount:121 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 17:20:23 
Tweet:I entered to win signed copies of #MagnusChase books from @camphalfblood and @nymediaworks! https://t.co/FO8MBbVC02 	 ReaderName:danielle hammelef 	 ReaderScreenName:dhammelef 	 ReaderId:2970733244 	 userLocation: 	 FollowersCount:96 	 FriendsCount:1008 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 17:18:39 
Tweet:Want to win One (1) of Three (3) Signed Copies of 'Magnus Chase' Book One? I just entered to win and you can too. https://t.co/FO8MBbVC02 	 ReaderName:danielle hammelef 	 ReaderScreenName:dhammelef 	 ReaderId:2970733244 	 userLocation: 	 FollowersCount:96 	 FriendsCount:1008 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 17:18:25 
Tweet:Magnus Chase https://t.co/88KLDwstCE 	 ReaderName:Chanel #6 	 ReaderScreenName:ProstitutadaAri 	 ReaderId:2652041905 	 userLocation:Honeymoon ave. 	 FollowersCount:1811 	 FriendsCount:2043 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 17:08:40 
Tweet:go read our book review on Magnus Chase by @camphalfblood! 📚 make sure to read it here!😊 https://t.co/lgdeCCVymy #bookblogger #bookbloggers 	 ReaderName:hanna 	 ReaderScreenName:_hannacamilon 	 ReaderId:451751422 	 userLocation:dublin; south manila 	 FollowersCount:430 	 FriendsCount:281 	 CreatedTime:False 	 Retweeted:1 	 RetweetCount:2015-10-20 17:04:06 
Tweet:RT @camphalfblood: Photo: Magnus Chase book trailer is now up on Entertainment Weekly’s books page:... http://t.co/jCcTTjjr4Q 	 ReaderName:Joselin Diaz 	 ReaderScreenName:jdiazpanameno 	 ReaderId:2259619922 	 userLocation:El Salvador 	 FollowersCount:390 	 FriendsCount:1256 	 CreatedTime:False 	 Retweeted:108 	 RetweetCount:2015-10-20 16:52:17 
Tweet:RT @cursedbythegods: Flowers are cool yes but percy jackson's greek heroes??? Magnus chase and the sword of summer??? Books??? Give the gir… 	 ReaderName:♥Feyre♡ 	 ReaderScreenName:rowanscadre 	 ReaderId:3338932947 	 userLocation: 	 FollowersCount:245 	 FriendsCount:185 	 CreatedTime:False 	 Retweeted:19 	 RetweetCount:2015-10-20 16:50:54 
Tweet:RT Magnus Chase and the Gods of Asgard, Book 1: ... by Rick Riordan https://t.co/Nnxxv0whfo 	 ReaderName:CrazyWWWMaster 	 ReaderScreenName:crazywwwmaster 	 ReaderId:3908955917 	 userLocation:World Wide Web 	 FollowersCount:1231 	 FriendsCount:3064 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 16:45:22 
Tweet:// my review on @camphalfblood's magnus chase &amp; the summer sword is up on our blog now! read it here https://t.co/SmfYqp0S7C @bookbloggers 	 ReaderName:i(nej)sha 	 ReaderScreenName:perksofisha 	 ReaderId:422725550 	 userLocation:south dublin, ireland 	 FollowersCount:19253 	 FriendsCount:397 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 16:23:39 
Tweet:I NEED THE NEW MAGNUS CHASE BOOK LIKE I NEED AIR TO MA LUNGS!!! https://t.co/5Lo33j4tSy 	 ReaderName:Scary C.J Rubrick 	 ReaderScreenName:CRubrick 	 ReaderId:2995265528 	 userLocation:Smalltown, USA 	 FollowersCount:19 	 FriendsCount:57 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 16:21:52 
Tweet:RT @cursedbythegods: Flowers are cool yes but percy jackson's greek heroes??? Magnus chase and the sword of summer??? Books??? Give the gir… 	 ReaderName:cath 	 ReaderScreenName:IPARlSJUNE 	 ReaderId:2603380970 	 userLocation:rissa's parabatai 	 FollowersCount:1945 	 FriendsCount:193 	 CreatedTime:False 	 Retweeted:19 	 RetweetCount:2015-10-20 15:58:49 
Tweet:when i get paid, the first thing I'm buying is magnus chase: sword of summer and probs even the new twilight book tbh 	 ReaderName:chan chan man 	 ReaderScreenName:booberdick 	 ReaderId:631922000 	 userLocation:scotland :((( 	 FollowersCount:1737 	 FriendsCount:1992 	 CreatedTime:False 	 Retweeted:0 	 RetweetCount:2015-10-20 15:57:08 
